trial_id,scenario,method,blocked,block_reasons,remote_mutations,stale_mutation,duplicate_mutation,unsafe_mutation,correct_outcome
16943,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
16943,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
16943,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16943,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16944,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
16944,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
16944,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16944,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16945,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16945,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16945,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16945,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16946,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
16946,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
16946,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16946,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
16947,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16947,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16947,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16947,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16948,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
16948,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
16948,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16948,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
16949,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16949,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16949,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16949,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16950,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16950,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16950,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16950,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16951,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16951,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16951,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16951,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16952,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16952,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16952,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16952,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
16953,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
16953,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
16953,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16953,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16954,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16954,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16954,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16954,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16955,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
16955,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16955,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16955,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16956,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
16956,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
16956,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16956,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
16957,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16957,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16957,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16957,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
16958,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
16958,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16958,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16958,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16959,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
16959,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
16959,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16959,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16960,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
16960,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16960,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16960,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16961,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16961,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16961,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16961,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16962,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16962,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16962,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16962,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16963,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16963,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16963,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16963,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
16964,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
16964,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
16964,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16964,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
16965,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
16965,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
16965,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16965,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16966,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16966,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16966,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16966,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16967,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
16967,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16967,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16967,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16968,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16968,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16968,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16968,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16969,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16969,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16969,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16969,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
16970,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16970,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16970,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16970,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16971,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
16971,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16971,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16971,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16972,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
16972,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16972,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16972,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16973,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16973,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16973,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16973,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16974,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16974,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16974,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16974,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16975,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16975,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16975,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16975,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
16976,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16976,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16976,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16976,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
16977,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
16977,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16977,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16977,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16978,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16978,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16978,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16978,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
16979,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16979,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16979,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16979,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16980,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16980,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16980,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16980,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16981,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16981,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16981,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16981,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16982,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
16982,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
16982,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16982,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
16983,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16983,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16983,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16983,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16984,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16984,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16984,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16984,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16985,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
16985,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16985,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16985,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16986,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
16986,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16986,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16986,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16987,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
16987,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16987,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16987,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16988,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16988,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16988,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16988,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16989,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
16989,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
16989,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16989,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
16990,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
16990,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
16990,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
16990,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
16991,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16991,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16991,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16991,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16992,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
16992,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
16992,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16992,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16993,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16993,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16993,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16993,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16994,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
16994,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
16994,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16994,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16995,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
16995,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
16995,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16995,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16996,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
16996,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16996,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16996,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16997,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16997,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16997,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16997,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
16998,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
16998,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
16998,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
16998,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
16999,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
16999,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
16999,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
16999,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17000,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17000,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17000,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17000,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17001,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17001,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17001,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17001,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17002,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17002,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17002,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17002,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17003,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17003,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17003,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17003,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
17004,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17004,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17004,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17004,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
17005,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17005,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17005,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17005,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17006,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17006,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17006,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17006,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17007,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17007,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17007,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17007,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17008,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17008,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17008,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17008,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17009,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17009,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17009,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17009,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17010,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17010,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17010,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17010,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
17011,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17011,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17011,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17011,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17012,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17012,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17012,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17012,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17013,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17013,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17013,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17013,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17014,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17014,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17014,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17014,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17015,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17015,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17015,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17015,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17016,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17016,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17016,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17016,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17017,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17017,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17017,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17017,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17018,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17018,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17018,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17018,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
17019,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17019,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17019,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17019,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17020,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17020,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17020,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17020,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17021,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17021,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17021,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17021,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17022,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17022,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17022,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17022,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17023,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17023,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17023,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17023,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
17024,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17024,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17024,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17024,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17025,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17025,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17025,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
